time,H,S,I,R,V,Vi,Vdp,Vdip
53.153153153153156,3.316507741324167e-12,1.516125710474752e-14,9.556006716688637e-15,3.2917904775027306e-12,1.1826731118282452e6,1.1826731118282452e6,1.000000000000001e-12,1.000000000000001e-12
53.253253253253256,3.3238733393842382e-12,1.515585053803213e-14,9.532290379380726e-15,3.2991851984668254e-12,1.1795033584615672e6,1.1795033584615672e6,1.000000000000001e-12,1.000000000000001e-12
53.353353353353356,3.331255684075015e-12,1.51504636664692e-14,9.508689381283541e-15,3.3065965310272625e-12,1.1763458249530823e6,1.1763458249530823e6,1.000000000000001e-12,1.000000000000001e-12
53.453453453453456,3.3386548117660643e-12,1.514509639053419e-14,9.485202874998153e-15,3.3140245125005318e-12,1.1732004442219e6,1.1732004442219e6,1.000000000000001e-12,1.000000000000001e-12
53.553553553553556,3.346070758920068e-12,1.5139748611429127e-14,9.461830021663686e-15,3.321469180286975e-12,1.1700671496814906e6,1.1700671496814906e6,1.000000000000001e-12,1.000000000000001e-12
53.653653653653656,3.3535035620929038e-12,1.5134420231080615e-14,9.438569990873666e-15,3.3289305718709494e-12,1.1669458752357487e6,1.1669458752357487e6,1.000000000000001e-12,1.000000000000001e-12
53.753753753753756,3.3609532579337255e-12,1.512911115213776e-14,9.415421960592602e-15,3.3364087248209954e-12,1.1638365552750702e6,1.1638365552750702e6,1.000000000000001e-12,1.000000000000001e-12
53.853853853853856,3.3684198831851156e-12,1.5123821277969992e-14,9.39238511707415e-15,3.3439036767900714e-12,1.1607391246724818e6,1.1607391246724818e6,1.000000000000001e-12,1.000000000000001e-12
53.953953953953956,3.3759034746831516e-12,1.511855051266525e-14,9.369458654780079e-15,3.3514154655157063e-12,1.157653518779784e6,1.157653518779784e6,1.000000000000001e-12,1.000000000000001e-12
54.054054054054056,3.3834040693575452e-12,1.5113298761027612e-14,9.34664177629999e-15,3.3589441288202175e-12,1.1545796734237482e6,1.1545796734237482e6,1.000000000000001e-12,1.000000000000001e-12
54.154154154154156,3.3909217042317086e-12,1.510806592857569e-14,9.323933692272024e-15,3.366489704610861e-12,1.1515175249023382e6,1.1515175249023382e6,1.000000000000001e-12,1.000000000000001e-12
54.254254254254256,3.398456416422919e-12,1.510285192154024e-14,9.301333621304812e-15,3.3740522308800738e-12,1.1484670099809624e6,1.1484670099809624e6,1.000000000000001e-12,1.000000000000001e-12
54.354354354354356,3.4060082431423877e-12,1.5097656646862606e-14,9.278840789899807e-15,3.3816317457056254e-12,1.145428065888766e6,1.145428065888766e6,1.000000000000001e-12,1.000000000000001e-12
54.454454454454456,3.4135772216954055e-12,1.509248001219224e-14,9.256454432374895e-15,3.3892282872508384e-12,1.14240063031495e6,1.14240063031495e6,1.000000000000001e-12,1.000000000000001e-12
54.55455455455456,3.421163389481426e-12,1.5087321925885285e-14,9.234173790788821e-15,3.396841893764752e-12,1.139384641405121e6,1.139384641405121e6,1.000000000000001e-12,1.000000000000001e-12
54.65465465465466,3.4287667839941855e-12,1.508218229700221e-14,9.211998114866167e-15,3.404472603582317e-12,1.1363800377576842e6,1.1363800377576842e6,1.000000000000001e-12,1.000000000000001e-12
54.75475475475476,3.436387442821867e-12,1.5077061035306277e-14,9.189926661923743e-15,3.4121204551246368e-12,1.1333867584202571e6,1.1333867584202571e6,1.000000000000001e-12,1.000000000000001e-12
54.85485485485486,3.4440254036471467e-12,1.507195805126126e-14,9.167958696797214e-15,3.419785486899088e-12,1.1304047428861165e6,1.1304047428861165e6,1.000000000000001e-12,1.000000000000001e-12
54.95495495495496,3.4516807042473746e-12,1.506687325602989e-14,9.146093491769299e-15,3.4274677374995755e-12,1.1274339310906793e6,1.1274339310906793e6,1.000000000000001e-12,1.000000000000001e-12
55.05505505505506,3.4593533824946584e-12,1.506180656147177e-14,9.124330326497718e-15,3.435167245606689e-12,1.12447426340801e6,1.12447426340801e6,1.000000000000001e-12,1.000000000000001e-12
55.15515515515516,3.4670434763560093e-12,1.5056757880141614e-14,9.102668487945235e-15,3.4428840499879226e-12,1.1215256806473653e6,1.1215256806473653e6,1.000000000000001e-12,1.000000000000001e-12
55.25525525525526,3.4747510238934324e-12,1.505172712528738e-14,9.081107270309469e-15,3.4506181894978357e-12,1.118588124049765e6,1.118588124049765e6,1.000000000000001e-12,1.000000000000001e-12
55.35535535535536,3.4824760632640843e-12,1.5046714210848527e-14,9.059645974953947e-15,3.4583697030782817e-12,1.1156615352845863e6,1.1156615352845863e6,1.000000000000001e-12,1.000000000000001e-12
55.45545545545546,3.4902186327204124e-12,1.504171905145396e-14,9.038283910340007e-15,3.4661386297586182e-12,1.1127458564461994e6,1.1127458564461994e6,1.000000000000001e-12,1.000000000000001e-12
55.55555555555556,3.4979787706102225e-12,1.5036741562420703e-14,9.017020391959198e-15,3.4739250086558428e-12,1.1098410300506274e6,1.1098410300506274e6,1.000000000000001e-12,1.000000000000001e-12
55.65565565565566,3.5057565153768677e-12,1.5031781659751478e-14,8.995854742266596e-15,3.4817288789748497e-12,1.1069469990322306e6,1.1069469990322306e6,1.000000000000001e-12,1.000000000000001e-12
55.75575575575576,3.513551905559328e-12,1.5026839260133587e-14,8.97478629061491e-15,3.4895502800085794e-12,1.1040637067404224e6,1.1040637067404224e6,1.000000000000001e-12,1.000000000000001e-12
55.85585585585586,3.5213649797924037e-12,1.5021914280936673e-14,8.953814373189278e-15,3.4973892511382775e-12,1.1011910969364238e6,1.1011910969364238e6,1.000000000000001e-12,1.000000000000001e-12
55.95595595595596,3.5291957768067607e-12,1.5017006640211192e-14,8.932938332942717e-15,3.5052458318336067e-12,1.098329113790024e6,1.098329113790024e6,1.000000000000001e-12,1.000000000000001e-12
56.05605605605606,3.5370443354291636e-12,1.501211625668681e-14,8.912157519532508e-15,3.5131200616529443e-12,1.0954777018763938e6,1.0954777018763938e6,1.000000000000001e-12,1.000000000000001e-12
