time,X
602.5,1.306476737036278e6
618.5,1.820972456896552e6
642.5,2.4774949367088606e6
666.5,3.785623455094754e6
690.5,9.533372420262663e6
714.5,2.27572198562683e7
738.5,4.17472234409276e7
762.5,5.698849697936465e7
834.5,5.1546983426164925e7
