time,X
1368.0,1.0941652173913042e6
1387.0,1.2499303278688525e6
1411.0,1.8550227272727273e6
1435.0,3.20161775147929e6
1507.0,1.1817278969395762e7
1531.0,1.801637867647059e7
1555.0,2.5577089991052028e7
1579.0,2.8403173940949935e7
1603.0,4.5378299767622e7
