time,X
0.0,1.018929349078341e6
18.5,873729.0023201855
42.5,1.6307946724068346e6
66.5,1.7678407822685791e6
90.5,2.0132331160365061e6
162.5,3.3146647903180416e6
186.5,3.8715193268472254e6
210.5,4.375216869009584e6
234.5,4.645416603198782e6
258.5,5.000977025392987e6
330.5,9.350027979854506e6
354.5,9.872321356275305e6
378.5,9.421848951388048e6
