time,X
0.0,1.1205212557603687e6
18.5,1.5398218097447795e6
42.5,3.087536391766447e6
66.5,5.519844328552804e6
90.5,1.1601443546284225e7
162.5,3.702683084717141e7
186.5,3.501717065474625e7
