time,X
0.0,4.564506643046944e6
18.5,5.244648361381754e6
42.5,1.0164295774647886e7
66.5,7.861056338028168e6
90.5,8.261619718309859e6
162.5,7.787517173699705e6
186.5,5.247856722276742e6
210.5,3.045267909715407e6
217.0,451150.6129597197
234.5,591162.8721541156
258.5,420036.77758318733
330.5,316323.992994746
354.5,653390.5429071804
378.5,694875.6567425568
402.5,492635.7267950963
