time,X
602.0,1.3721049395367904e6
621.0,1.8052315086206896e6
645.0,3.100148259493671e6
667.0,7.753818868442736e6
691.0,1.2824518761726078e7
715.0,2.5205345022624437e7
739.0,4.5242010733312435e7
763.0,4.591640306815097e7
835.0,9.55215140605896e7
