time,X
602.5,1.3536790325886454e6
618.5,2.3591852586206896e6
642.5,3.0183928006329113e6
666.5,4.583816671244164e6
690.5,5.158139774859287e6
714.5,1.099932293052968e7
738.5,2.5271963334377937e7
762.5,2.7653854704045616e7
834.5,5.737264332291809e7
