time,X
195.0,1.2107158187599364e6
210.5,952421.9808306708
234.5,2.576657501904037e6
258.5,4.877175332527207e6
330.5,1.6527268606603248e7
354.5,3.1117044534412958e7
378.5,4.6369284155655235e7
