time,H,S,I,R,V,Vi,Vdp,Vdip
0.0,11198.507676631009,3.7166186443442135,11194.791057986662,1.000000000000001e-12,3.000000000000003e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12
0.003787878787878788,11071.595285685833,3.716924115237076,11067.878361570594,1.000000000000001e-12,6561.166519727969,6561.166519727967,1.000000000000001e-12,1.000000000000001e-12
0.007575757575757576,10946.121673965165,3.717209587044601,10942.404464378118,1.000000000000001e-12,13047.518682166947,13047.518682166943,1.000000000000001e-12,1.000000000000001e-12
0.011363636363636364,10822.070530141025,3.717475283518782,10818.353054857505,1.000000000000001e-12,19459.890867347774,19459.890867347774,1.000000000000001e-12,1.000000000000001e-12
0.015151515151515152,10699.425727805758,3.7177214262073948,10695.708006379547,1.000000000000001e-12,25799.148717766013,25799.148717766013,1.000000000000001e-12,1.000000000000001e-12
0.01893939393939394,10578.171323375434,3.717948234488303,10574.453375140944,1.000000000000001e-12,32066.0949205621,32066.0949205621,1.000000000000001e-12,1.000000000000001e-12
0.022727272727272728,10458.291554017267,3.7181559255535266,10454.573398091712,1.000000000000001e-12,38261.54584276716,38261.54584276716,1.000000000000001e-12,1.000000000000001e-12
0.026515151515151516,10339.770835600504,3.7183447144565323,10336.052490886046,1.000000000000001e-12,44386.29704007219,44386.29704007219,1.000000000000001e-12,1.000000000000001e-12
0.030303030303030304,10222.593760670372,3.7185148141242736,10218.875245856247,1.000000000000001e-12,50441.16003030296,50441.16003030296,1.000000000000001e-12,1.000000000000001e-12
0.03409090909090909,10106.74509644527,3.718666435318283,10103.02643000995,1.000000000000001e-12,56427.00604931411,56427.00604931411,1.000000000000001e-12,1.000000000000001e-12
0.03787878787878788,9992.209782836491,3.7187997867823994,9988.490983049707,1.000000000000001e-12,62344.45903747799,62344.45903747799,1.000000000000001e-12,1.000000000000001e-12
0.041666666666666664,9878.97293049021,3.7189150750400444,9875.254015415168,1.000000000000001e-12,68194.42242240126,68194.42242240126,1.000000000000001e-12,1.000000000000001e-12
