time,X
842.5,2.97837384744342e6
858.5,4.169723386420788e6
882.5,3.6813660782808904e6
906.5,3.726815042210284e6
930.5,7.098457669740151e6
1026.5,1.7262158424140823e8
1050.5,2.728438642078793e8
