time,X
601.5,1.3467931034482758e7
618.5,1.3856896551724138e7
642.5,1.0453448275862068e7
666.5,1.1036896551724138e7
690.5,1.2884482758620689e7
714.5,1.5947586206896551e7
738.5,2.8491724137931034e7
762.5,6.4779631181894384e7
810.5,1.6733497066219613e8
834.5,1.914101592623638e8
