time,X
1058.5,4.0904067536454336e6
1074.5,4.510809669992326e6
1098.5,5.828829623944743e6
1170.5,1.4180076745970836e7
1194.5,3.7904435917114355e7
1242.5,9.96695778971604e7
1266.5,1.3948287029930928e8
1343.5,1.9765754412893322e8
1363.5,2.234546358653093e8
