time,X
1057.0,1.507939962825279e6
1075.0,1.925348066819345e6
1099.0,3.23800238033129e6
1173.0,9.045006496318752e6
1195.0,1.3990568001060447e7
1223.0,6.117031302986827e7
1243.0,4.813183421052632e7
1267.0,5.446948598130841e7
1339.0,7.458842914979757e7
1363.0,1.0391184782608695e8
