time,X
387.0,999579.1324435318
402.0,1.2860413244353181e6
426.0,2.5366913188647744e6
522.0,3.668940038893691e7
546.0,4.687003417533433e7
570.0,4.522229113240653e7
594.0,5.4108423857347816e7
