time,X
843.0,784156.1472626003
859.0,1.0262877538334024e6
883.0,1.825234966021285e6
907.0,2.8099980828220863e6
931.0,4.72886479371033e6
1027.0,2.3076749134448934e7
1051.0,2.1085134758364312e7
