time,X
195.0,1.235508505564388e6
210.5,950604.7284345047
234.5,2.586621249047982e6
258.5,4.763881499395405e6
330.5,1.9823252937884726e7
354.5,3.435900303643725e7
378.5,4.605769911504425e7
