time,H,S,I,R,V,Vi,Vdp,Vdip
26.126126126126128,1.0467721763403475e-12,1.7973063009476093e-14,2.87991133308704e-14,1.000000000000001e-12,2.9279764411414536e6,2.9279764411414536e6,1.000000000000001e-12,1.000000000000001e-12
26.226226226226228,1.0465371644369873e-12,1.7953215828005067e-14,2.858394860898114e-14,1.000000000000001e-12,2.915046074471504e6,2.915046074471504e6,1.000000000000001e-12,1.000000000000001e-12
26.326326326326328,1.04630554082754e-12,1.7933502847170322e-14,2.837203798036868e-14,1.000000000000001e-12,2.902210236789306e6,2.902210236789306e6,1.000000000000001e-12,1.000000000000001e-12
26.426426426426428,1.0460772293752504e-12,1.791392266485651e-14,2.8163306710392925e-14,1.000000000000001e-12,2.8894679087316687e6,2.8894679087316687e6,1.000000000000001e-12,1.000000000000001e-12
26.526526526526528,1.0458521562621438e-12,1.7894473899228017e-14,2.7957682362914774e-14,1.000000000000001e-12,2.8768180855706017e6,2.8768180855706017e6,1.000000000000001e-12,1.000000000000001e-12
26.626626626626628,1.0456302499201143e-12,1.7875155188572066e-14,2.7755094731541243e-14,1.000000000000001e-12,2.8642597769936873e6,2.8642597769936873e6,1.000000000000001e-12,1.000000000000001e-12
26.726726726726728,1.0454114409644684e-12,1.7855965191144105e-14,2.7555475773323225e-14,1.000000000000001e-12,2.851792006888141e6,2.851792006888141e6,1.000000000000001e-12,1.000000000000001e-12
26.826826826826828,1.0451956621298207e-12,1.7836902585015804e-14,2.7358759544803837e-14,1.000000000000001e-12,2.8394138131286264e6,2.8394138131286264e6,1.000000000000001e-12,1.000000000000001e-12
26.926926926926928,1.0449828482082493e-12,1.7817966067925515e-14,2.7164882140322902e-14,1.000000000000001e-12,2.827124247368588e6,2.827124247368588e6,1.000000000000001e-12,1.000000000000001e-12
27.027027027027028,1.0447729359896182e-12,1.7799154357131018e-14,2.697378163248618e-14,1.000000000000001e-12,2.8149223748351964e6,2.8149223748351964e6,1.000000000000001e-12,1.000000000000001e-12
27.127127127127128,1.044565864203977e-12,1.7780466189264684e-14,2.6785398014711294e-14,1.000000000000001e-12,2.8028072741276966e6,2.8028072741276966e6,1.000000000000001e-12,1.000000000000001e-12
27.227227227227228,1.04436157346596e-12,1.7761900320190636e-14,2.6599673145768404e-14,1.000000000000001e-12,2.790778037019229e6,2.790778037019229e6,1.000000000000001e-12,1.000000000000001e-12
27.32732732732733,1.0441600062211e-12,1.7743455524864433e-14,2.6416550696234703e-14,1.000000000000001e-12,2.7788337682619e6,2.7788337682619e6,1.000000000000001e-12,1.000000000000001e-12
27.42742742742743,1.0439611066939837e-12,1.7725130597195123e-14,2.6235976096787634e-14,1.000000000000001e-12,2.766973585395212e6,2.766973585395212e6,1.000000000000001e-12,1.000000000000001e-12
27.52752752752753,1.0437648208381742e-12,1.770692434990878e-14,2.6057896488264342e-14,1.000000000000001e-12,2.755196618557623e6,2.755196618557623e6,1.000000000000001e-12,1.000000000000001e-12
