time,H,S,I,R,V,Vi,Vdp,Vdip
11.611611611611611,6.633409111906099e-10,1.3149283031174194e-13,6.622094183602981e-10,1.000000000000001e-12,7.013223610548296e6,149817.57953468547,6.863406031013611e6,1.000000000000001e-12
11.711711711711711,4.910692762583813e-10,1.314760132237734e-13,4.899378002451575e-10,1.000000000000001e-12,6.954139076227898e6,144995.40779869433,6.809143668429203e6,1.000000000000001e-12
11.811811811811811,3.6361326678376114e-10,1.3146099307599113e-13,3.6248180579068515e-10,1.000000000000001e-12,6.895951938057534e6,140336.68814418378,6.755615249913351e6,1.000000000000001e-12
11.911911911911911,2.6931443863396845e-10,1.3144770789521314e-13,2.6818299092607324e-10,1.000000000000001e-12,6.8386420153898215e6,135835.50958878954,6.702806505801032e6,1.000000000000001e-12
12.012012012012011,1.9954717924502905e-10,1.3143609770323343e-13,1.984157431473258e-10,1.000000000000001e-12,6.782189718219953e6,131486.1921311112,6.650703526088841e6,1.000000000000001e-12
12.112112112112111,1.4792974458548876e-10,1.314261045081127e-13,1.4679831848098066e-10,1.000000000000001e-12,6.726576027776049e6,127283.27695218002,6.599292750823869e6,1.000000000000001e-12
12.212212212212211,1.0974054122717246e-10,1.314176722960997e-13,1.0860912355487637e-10,1.000000000000001e-12,6.671782477852144e6,123221.51706640454,6.54856096078574e6,1.000000000000001e-12
12.312312312312311,8.148625774853451e-11,1.314107470241563e-13,8.035484700151037e-11,1.000000000000001e-12,6.617791136851711e6,119295.86839986965,6.498495268451842e6,1.000000000000001e-12
12.412412412412412,6.05823419278987e-11,1.3140527661305144e-13,5.945093665128565e-11,1.000000000000001e-12,6.564584590510977e6,115501.48127502592,6.449083109235952e6,1.000000000000001e-12
12.512512512512513,4.511659761523961e-11,1.3140121094100178e-13,4.3985196404298606e-11,1.000000000000001e-12,6.512145925272882e6,111833.69228189766,6.400312232990984e6,1.000000000000001e-12
12.612612612612613,3.3674278527545356e-11,1.3139850183782977e-13,3.2542880025707526e-11,1.000000000000001e-12,6.460458712283867e6,108288.01651698365,6.352170695766884e6,1.000000000000001e-12
12.712712712712714,2.5208681352899603e-11,1.3139710307961086e-13,2.407728424981999e-11,1.000000000000001e-12,6.40950699198688e6,104860.14017198347,6.304646851814897e6,1.000000000000001e-12
12.812812812812814,1.8945402218750506e-11,1.3139697038378858e-13,1.7814005248366717e-11,1.000000000000001e-12,6.359275259285549e6,101545.9134554334,6.2577293458301155e6,1.000000000000001e-12
12.912912912912914,1.4311499563845538e-11,1.3139806140472948e-13,1.3180101502440807e-11,1.000000000000001e-12,6.309748449255288e6,98341.343831181,6.211407105424107e6,1.000000000000001e-12
13.013013013013014,1.0883084443492621e-11,1.3140033572969962e-13,9.75168410776292e-12,1.000000000000001e-12,6.260911923378384e6,95242.58955847226,6.165669333819912e6,1.000000000000001e-12
13.113113113113114,8.3465446865598e-12,1.3140375487523763e-13,7.2151409316845604e-12,1.000000000000001e-12,6.212751456281372e6,92245.95351920671,6.120505502762166e6,1.000000000000001e-12
13.213213213213214,6.4698562795188715e-12,1.3140828228390477e-13,5.338447997234966e-12,1.000000000000001e-12,6.1652532229535915e6,89347.87731863034,6.0759053456349615e6,1.000000000000001e-12
13.313313313313314,5.0813579354528484e-12,1.3141388332138961e-13,3.9499440521314586e-12,1.000000000000001e-12,6.118403786427181e6,86544.93564646986,6.0318588507807115e6,1.000000000000001e-12
13.413413413413414,4.0540473973181805e-12,1.314205252739555e-13,2.922626872044224e-12,1.000000000000001e-12,6.072190085899466e6,83833.83088614666,5.988356255013319e6,1.000000000000001e-12
13.513513513513514,3.293963055243328e-12,1.3142817734620181e-13,2.162534877897125e-12,1.000000000000001e-12,6.026599425279688e6,81211.38796033472,5.945388037319354e6,1.000000000000001e-12
13.613613613613614,2.7143241671575625e-12,1.3143680669298636e-13,1.5828873604645753e-12,1.000000000000001e-12,5.98161936604344e6,78674.54722995791,5.902944818813482e6,1.000000000000001e-12
13.713713713713714,2.2910657327052405e-12,1.314463780256857e-13,1.1596193546795537e-12,1.000000000000001e-12,5.937237712300976e6,76220.35993131335,5.861017352369662e6,1.000000000000001e-12
13.813813813813814,2.0094655450093146e-12,1.3145686110990338e-13,8.780086838994103e-13,1.000000000000001e-12,5.893442683109857e6,73845.98784754888,5.819596695262308e6,1.000000000000001e-12
13.913913913913914,1.8290791451651237e-12,1.3146822677404557e-13,6.976109183910769e-13,1.000000000000001e-12,5.850222804198826e6,71548.69669733135,5.778674107501495e6,1.000000000000001e-12
14.014014014014014,1.712069867687149e-12,1.314804468745956e-13,5.805894208125523e-13,1.000000000000001e-12,5.807566898227164e6,69325.85203126995,5.738241046195894e6,1.000000000000001e-12
14.114114114114114,1.6282724031483773e-12,1.3149349429403347e-13,4.967789088543428e-13,1.000000000000001e-12,5.765464076144794e6,67174.91531917328,5.69828916082562e6,1.000000000000001e-12
14.214214214214214,1.563658499486704e-12,1.3150734286612022e-13,4.321511566205826e-13,1.000000000000001e-12,5.723903727071313e6,65093.44016526183,5.658810286906051e6,1.000000000000001e-12
14.314314314314315,1.5139784041934174e-12,1.3152196732354453e-13,3.824564368698719e-13,1.000000000000001e-12,5.682875509095725e6,63079.06869866467,5.61979644039706e6,1.000000000000001e-12
14.414414414414415,1.4745644204356023e-12,1.315373432728711e-13,3.430270771627303e-13,1.000000000000001e-12,5.642369341046976e6,61129.52813031012,5.581239812916666e6,1.000000000000001e-12
14.514514514514515,1.442496809579681e-12,1.315534471659183e-13,3.109433624137616e-13,1.000000000000001e-12,5.602375394441128e6,59242.62745309393,5.543132766988033e6,1.000000000000001e-12
14.614614614614615,1.4159210479728579e-12,1.3157025628160095e-13,2.843507916912559e-13,1.000000000000001e-12,5.562884085936721e6,57416.254284893046,5.505467831651828e6,1.000000000000001e-12
14.714714714714715,1.3935410071595018e-12,1.315877486790768e-13,2.6195325848042383e-13,1.000000000000001e-12,5.523886069348976e6,55648.37183005404,5.468237697518922e6,1.000000000000001e-12
14.814814814814815,1.3744352002915658e-12,1.3160590316628258e-13,2.428292971252823e-13,1.000000000000001e-12,5.485372228315094e6,53937.01597521733,5.431435212339876e6,1.000000000000001e-12
14.914914914914915,1.3579313189006426e-12,1.3162469927287912e-13,2.2630661962776244e-13,1.000000000000001e-12,5.447333669303551e6,52280.29250778208,5.39505337679577e6,1.000000000000001e-12
